0,34,77,255
0,35,79,255
0,35,80,255
0,36,82,255
0,37,84,255
0,38,85,255
0,38,87,255
0,39,89,255
0,40,91,255
0,40,92,255
0,41,94,255
0,42,96,255
0,42,98,255
0,43,100,255
0,44,102,255
0,44,103,255
0,45,105,255
0,46,107,255
0,47,109,255
0,47,111,255
0,48,112,255
0,48,112,255
0,49,112,255
0,49,112,255
4,50,112,255
8,51,112,255
11,51,112,255
14,52,112,255
17,53,111,255
20,54,111,255
22,54,111,255
24,55,111,255
26,56,111,255
28,56,110,255
29,57,110,255
31,58,110,255
33,59,110,255
34,59,110,255
36,60,110,255
37,61,109,255
39,61,109,255
40,62,109,255
42,63,109,255
43,63,109,255
44,64,109,255
46,65,108,255
47,66,108,255
48,66,108,255
49,67,108,255
50,68,108,255
52,68,108,255
53,69,108,255
54,70,108,255
55,70,108,255
56,71,108,255
57,72,108,255
58,72,107,255
59,73,107,255
61,74,107,255
62,75,107,255
63,75,107,255
64,76,107,255
65,77,107,255
66,77,107,255
67,78,107,255
68,79,107,255
69,79,107,255
70,80,107,255
71,81,107,255
72,81,107,255
73,82,107,255
74,83,107,255
75,84,108,255
76,84,108,255
77,85,108,255
78,86,108,255
78,86,108,255
79,87,108,255
80,88,108,255
81,88,108,255
82,89,108,255
83,90,108,255
84,90,108,255
85,91,109,255
86,92,109,255
87,93,109,255
88,93,109,255
89,94,109,255
89,95,109,255
90,95,109,255
91,96,110,255
92,97,110,255
93,97,110,255
94,98,110,255
95,99,110,255
96,100,110,255
97,100,111,255
97,101,111,255
98,102,111,255
99,102,111,255
100,103,111,255
101,104,112,255
102,105,112,255
103,105,112,255
104,106,112,255
104,107,113,255
105,107,113,255
106,108,113,255
107,109,113,255
108,109,114,255
109,110,114,255
110,111,114,255
110,112,115,255
111,112,115,255
112,113,115,255
113,114,115,255
114,115,116,255
115,115,116,255
116,116,117,255
116,117,117,255
117,117,117,255
118,118,118,255
119,119,118,255
120,120,118,255
121,120,119,255
121,121,119,255
122,122,119,255
123,123,119,255
124,123,120,255
125,124,120,255
126,125,120,255
127,125,120,255
128,126,120,255
129,127,120,255
130,128,120,255
131,128,120,255
132,129,120,255
133,130,120,255
133,131,120,255
134,131,120,255
135,132,120,255
136,133,120,255
137,134,120,255
138,134,120,255
139,135,120,255
140,136,120,255
141,137,120,255
142,137,120,255
143,138,119,255
144,139,119,255
145,140,119,255
146,140,119,255
147,141,119,255
148,142,119,255
149,143,119,255
150,143,119,255
151,144,118,255
152,145,118,255
153,146,118,255
154,147,118,255
155,147,118,255
156,148,118,255
157,149,117,255
158,150,117,255
159,150,117,255
160,151,117,255
161,152,116,255
162,153,116,255
163,154,116,255
164,154,116,255
165,155,115,255
166,156,115,255
167,157,115,255
168,158,115,255
169,158,114,255
170,159,114,255
171,160,114,255
172,161,113,255
173,162,113,255
174,162,113,255
175,163,112,255
176,164,112,255
177,165,112,255
178,166,111,255
179,166,111,255
180,167,111,255
181,168,110,255
182,169,110,255
183,170,109,255
184,171,109,255
185,171,109,255
186,172,108,255
187,173,108,255
188,174,107,255
189,175,107,255
190,176,106,255
191,176,106,255
193,177,105,255
194,178,105,255
195,179,104,255
196,180,104,255
197,181,103,255
198,181,103,255
199,182,102,255
200,183,101,255
201,184,101,255
202,185,100,255
203,186,100,255
204,187,99,255
205,188,98,255
206,188,98,255
207,189,97,255
208,190,96,255
210,191,96,255
211,192,95,255
212,193,94,255
213,194,94,255
214,195,93,255
215,195,92,255
216,196,91,255
217,197,90,255
218,198,90,255
219,199,89,255
220,200,88,255
222,201,87,255
223,202,86,255
224,203,85,255
225,204,84,255
226,204,83,255
227,205,82,255
228,206,81,255
229,207,80,255
230,208,79,255
232,209,78,255
233,210,77,255
234,211,76,255
235,212,75,255
236,213,74,255
237,214,72,255
238,215,71,255
239,216,70,255
241,217,68,255
242,218,67,255
243,218,66,255
244,219,64,255
245,220,63,255
246,221,61,255
248,222,59,255
249,223,58,255
250,224,56,255
251,225,54,255
253,226,52,255
253,227,51,255
253,229,52,255
253,230,54,255
253,231,55,255
